,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,date,ls,Mkt-RF,SMB,HML,RF,Mom,MK
348,2.5588392857142854,2.58164647887324,2.32651560283688,2.594701418439716,2.5086901408450712,2.636664084507042,2.691485915492958,3.1574697183098595,2.6526507042253518,2.6775216783216775,199401,0.1186823926073921,2.87,0.51,1.28,0.25,0.0,2.87
349,-1.9010971443149633,-1.988968497048335,-2.5067356213500833,-2.139552377859003,-2.2297933271524784,-2.0482579475171443,-1.8610958060546159,-1.6630499849280487,-1.2146389909991562,-2.2799068705147776,199402,-0.37880972619981423,-2.55,2.8,-1.56,0.21,-0.3,-2.55
350,-4.719188537587353,-5.05944846236032,-4.606346115383763,-4.770096705411866,-4.559559219447214,-4.738723300744121,-4.783474858580528,-5.151587351608907,-5.037654806937308,-4.070156886145686,199403,0.6490316514416672,-4.78,-1.14,1.55,0.27,-1.27,-4.78
351,0.10561251264939858,0.12787122491188613,0.5161632778553045,0.3465868839125028,0.17355849466267953,0.43623558551887276,0.5767937610185028,0.352649578991319,-0.016418077750654958,-1.3845172176992888,199404,-1.4901297303486873,0.68,-0.92,1.66,0.27,0.39,0.68
352,0.005078443901840979,0.0033588232592976497,0.3928466513765992,-0.2127129570374622,0.21815393676640654,-0.13628459738709928,-0.5847818913272211,-0.5517677314928333,-0.264905028716278,-0.2265979835394551,199405,-0.23167642744129607,0.58,-2.12,0.7,0.31,-2.19,0.58
353,-3.322640964583757,-3.4721618861933394,-2.89761815459688,-3.2174848715668047,-3.2611956898734413,-2.9691780271305244,-3.1087772642610343,-3.435692171070714,-3.282389399092025,-3.882047675261439,199406,-0.5594067106776817,-3.03,-0.4,1.67,0.31,-0.87,-3.03
354,2.059461997628693,2.1678409443785815,1.8864923394367545,2.0987057296201943,2.4736893809706375,2.4600548434244347,2.239642915928248,2.3090384025564568,2.250407359835557,2.051993827178503,199407,-0.007468170450190215,2.82,-1.76,0.57,0.28,0.1,2.82
355,4.341077119189276,4.04336943854139,3.5486967161824188,3.9684110814226052,3.6261380449807064,3.7125008334577227,4.210346965637908,4.3014824661373945,4.082015212432865,5.117227399794687,199408,0.7761502806054112,4.01,1.43,-2.5,0.37,1.55,4.01
356,-2.266110193843642,-2.3281285772250877,-2.6322306465517746,-2.0627378947017045,-2.5475781381299587,-2.299127250656259,-1.8602646132855232,-1.5590348347937382,-1.211570629869303,1.416101012842926,199409,3.682211206686568,-2.31,3.11,-1.84,0.37,1.31,-2.31
357,0.790486012597233,0.9959154060360581,0.7788592176394692,1.0301180601667967,0.9781232377341987,0.6498869187560542,0.5619849138782474,0.7393077827673243,0.4790789756439834,-0.822260834241834,199410,-1.6127468468390669,1.34,-2.26,-1.63,0.38,1.49,1.34
358,-4.097586864827521,-4.189301458855356,-3.7102244857244004,-4.1940456950538145,-3.9789554469199055,-3.927691648506004,-4.231683463828386,-4.460320111119933,-4.320232957850518,-6.606988966790417,199411,-2.509402101962895,-4.04,0.31,-0.73,0.37,-0.18,-4.04
